run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4059609	VK205	SAMEA6799971	Viking Age human sample	ERX4058394	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059609/ERR4059609.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059609/VK205.final.bam	cf0b9f4c394595689d2609f206e0f834	3601295780	WGS	GENOMIC	RANDOM PCR	ILLUMINA	53867663	3677332038
ERR4059610	VK206	SAMEA6799972	Viking Age human sample	ERX4058395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059610/ERR4059610.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059610/VK206.final.bam	87d276f3ca2ff370cb8ef8feb90413f6	35105370	WGS	GENOMIC	RANDOM PCR	ILLUMINA	495142	30826414
ERR4059611	VK207	SAMEA6799973	Viking Age human sample	ERX4058396	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059611/ERR4059611.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059611/VK207.final.bam	1162d7cae407960adecf3597ec062371	2137861189	WGS	GENOMIC	RANDOM PCR	ILLUMINA	31694180	2176632173
ERR4059614	VK211	SAMEA6799976	Viking Age human sample	ERX4058399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059614/ERR4059614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059614/VK211.final.bam	947a963f27768afd0c97ffc708eb5a88	324449784	WGS	GENOMIC	RANDOM PCR	ILLUMINA	4642827	310619898
ERR4059619	VK216	SAMEA6799981	Viking Age human sample	ERX4058404	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059619/ERR4059619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059619/VK216.final.bam	77f38365c46812b37bd62fe78f363ab6	116072364	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1779626	97374171
ERR4059625	VK222	SAMEA6799987	Viking Age human sample	ERX4058410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059625/ERR4059625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059625/VK222.final.bam	5f6121e005f5edb3e5485722ac42b64a	5990595	WGS	GENOMIC	RANDOM PCR	ILLUMINA	86661	4401910
ERR4059626	VK223	SAMEA6799988	Viking Age human sample	ERX4058411	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059626/ERR4059626.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059626/VK223.final.bam	f48a0264036fd8517647fd1fb6636a01	1284100729	WGS	GENOMIC	RANDOM PCR	ILLUMINA	20477880	1082105606
ERR4059630	VK227	SAMEA6799992	Viking Age human sample	ERX4058415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059630/ERR4059630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059630/VK227.final.bam	f430687f814504139a5ed448d67e88a0	1776283803	WGS	GENOMIC	RANDOM PCR	ILLUMINA	24271262	1684643705
ERR4059632	VK230	SAMEA6799994	Viking Age human sample	ERX4058417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059632/ERR4059632.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059632/VK230.final.bam	bbce4759cc30b968eab4dca20456f137	7694642880	WGS	GENOMIC	RANDOM PCR	ILLUMINA	120485518	7771689326
ERR4059638	VK239	SAMEA6800000	Ancient human sample	ERX4058423	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059638/ERR4059638.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059638/VK239.final.bam	2f1c2a2e377b0fa2efde2fcbf4cc9896	95915616	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1411000	82446008
ERR4059644	VK247	SAMEA6800006	Viking Age human sample	ERX4058429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059644/ERR4059644.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059644/VK247.final.bam	65a53bbaf6fb5cfb5cabeddffcbea2f6	187073442	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2960160	139599155
ERR4059650	VK255	SAMEA6800012	Viking Age human sample	ERX4058435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059650/ERR4059650.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059650/VK255.final.bam	15eb8547dfa1f3cd893f05e254b9d50e	260760164	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3875112	228258714
ERR4059653	VK258	SAMEA6800015	Viking Age human sample	ERX4058438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059653/ERR4059653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059653/VK258.final.bam	097e602397ed42699199026cb929e5e3	3371105430	WGS	GENOMIC	RANDOM PCR	ILLUMINA	47946129	3164204060
ERR4059654	VK259	SAMEA6800016	Viking Age human sample	ERX4058439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059654/ERR4059654.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059654/VK259.final.bam	d0329e5a5b854c7666a5c7bff4307329	3839764704	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55020196	3662467552
ERR4059658	VK263	SAMEA6800020	Viking Age human sample	ERX4058443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059658/ERR4059658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059658/VK263.final.bam	4b7c1a9f203f9b4ba3a71192cbb21d0f	4597850247	WGS	GENOMIC	RANDOM PCR	ILLUMINA	66416824	4253719421
ERR4059660	VK265	SAMEA6800022	Viking Age human sample	ERX4058445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059660/ERR4059660.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059660/VK265.final.bam	dc584c3859c541c38885c96095cc035a	3894229654	WGS	GENOMIC	RANDOM PCR	ILLUMINA	62377270	3572336261
ERR4059661	VK266	SAMEA6800023	Viking Age human sample	ERX4058446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059661/ERR4059661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059661/VK266.final.bam	6ad666159cfa48216f474d3be4f78cdf	2780972034	WGS	GENOMIC	RANDOM PCR	ILLUMINA	44539847	2322724689
ERR4059662	VK267	SAMEA6800024	Viking Age human sample	ERX4058447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059662/ERR4059662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059662/VK267.final.bam	6f1ce04fab0ce8f37e68339722c0e461	234450363	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3528791	174585833
ERR4059663	VK268	SAMEA6800025	Viking Age human sample	ERX4058448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059663/ERR4059663.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059663/VK268.final.bam	90fd9a06e1fd8eb1c24b9c998d0ef491	587141523	WGS	GENOMIC	RANDOM PCR	ILLUMINA	8784900	479444955
ERR4059675	VK282	SAMEA6800037	Viking Age human sample	ERX4058460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059675/ERR4059675.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059675/VK282.final.bam	2dcebdd49493b39580f0ad20faa94f9a	1488759748	WGS	GENOMIC	RANDOM PCR	ILLUMINA	22069318	1358306741
ERR4059676	VK284	SAMEA6800038	Viking Age human sample	ERX4058461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059676/ERR4059676.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059676/VK284.final.bam	0dc7aeb2378c6c5704ffd4c5ebabcaad	3571261368	WGS	GENOMIC	RANDOM PCR	ILLUMINA	51959065	3420587325
ERR4059680	VK288	SAMEA6800042	Viking Age human sample	ERX4058465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059680/ERR4059680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059680/VK288.final.bam	182a5904435d9aac7e0ccf906faa0145	2674589403	WGS	GENOMIC	RANDOM PCR	ILLUMINA	37687643	2553157744
ERR4059681	VK289	SAMEA6800043	Viking Age human sample	ERX4058466	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059681/ERR4059681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059681/VK289.final.bam	644bec027e8ed134816478a05203fc5c	2516231353	WGS	GENOMIC	RANDOM PCR	ILLUMINA	37388727	2492998255
ERR4059682	VK290	SAMEA6800044	Viking Age human sample	ERX4058467	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059682/ERR4059682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059682/VK290.final.bam	8e28bb3c71a0248dc50c7e596988bd34	4121435810	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63333914	4401069473
ERR4059696	VK309	SAMEA6800058	Viking Age human sample	ERX4058481	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059696/ERR4059696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059696/VK309.final.bam	d4d7caee2d3218b4310983f6baf04f4c	981843090	WGS	GENOMIC	RANDOM PCR	ILLUMINA	13883660	945274508
ERR4059699	VK314	SAMEA6800061	Viking Age human sample	ERX4058484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059699/ERR4059699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059699/VK314.final.bam	9d1f96db2791044aeb07ad993cac788e	969343024	WGS	GENOMIC	RANDOM PCR	ILLUMINA	15156008	920749768
ERR4059700	VK315	SAMEA6800062	Viking Age human sample	ERX4058485	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059700/ERR4059700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059700/VK315.final.bam	5901d49134af60173cef636226c26666	1931784807	WGS	GENOMIC	RANDOM PCR	ILLUMINA	28418303	1807599354
ERR4059702	VK317	SAMEA6800064	Viking Age human sample	ERX4058487	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059702/ERR4059702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059702/VK317.final.bam	029a036d5343b8f370c6163996b963d8	3953077935	WGS	GENOMIC	RANDOM PCR	ILLUMINA	57225050	3818170019
ERR4059708	VK324	SAMEA6800070	Viking Age human sample	ERX4058493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059708/ERR4059708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059708/VK324.final.bam	27a10c09c4ee665f4c62ec20036d0450	4941979788	WGS	GENOMIC	RANDOM PCR	ILLUMINA	72747411	4169492071
ERR4059711	VK327	SAMEA6800073	Viking Age human sample	ERX4058496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059711/ERR4059711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059711/VK327.final.bam	4aedfab500c21720f723780bf6e1d4bb	4233510867	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61228329	3603263156
ERR4059713	VK329	SAMEA6800075	Viking Age human sample	ERX4058498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059713/ERR4059713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059713/VK329.final.bam	7449231d95d610c78587978c2e360951	4510260205	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67146790	3697839776
ERR4059714	VK330	SAMEA6800076	Viking Age human sample	ERX4058499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059714/ERR4059714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059714/VK330.final.bam	2c9246220ef7778ff7dc6ec154784118	3894848415	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55687112	3278496754
ERR4059719	VK336	SAMEA6800081	Viking Age human sample	ERX4058504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059719/ERR4059719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059719/VK336.final.bam	2a39acc7beca4481d28499883f2a8c67	4326670774	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63024926	3755194406
ERR4059725	VK343	SAMEA6800087	Viking Age human sample	ERX4058510	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059725/ERR4059725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059725/VK343.final.bam	74f5655b91ba3794d29382d9680e1263	4464365831	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63960111	3895942922
ERR4059728	VK346	SAMEA6800090	Viking Age human sample	ERX4058513	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059728/ERR4059728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059728/VK346.final.bam	841690833b4b060e217bce232660b2c9	4585793196	WGS	GENOMIC	RANDOM PCR	ILLUMINA	68152810	3896621882
ERR4059730	VK348	SAMEA6800092	Viking Age human sample	ERX4058515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059730/ERR4059730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059730/VK348.final.bam	95ddfbbfb5c083e4d43c8cd619805c13	3404656962	WGS	GENOMIC	RANDOM PCR	ILLUMINA	47527084	3190386366
ERR4059731	VK349	SAMEA6800093	Viking Age human sample	ERX4058516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059731/ERR4059731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059731/VK349.final.bam	8a4c4fbfecd38b37930f5aacc3698273	4547440804	WGS	GENOMIC	RANDOM PCR	ILLUMINA	65543896	3877375294
ERR4059736	VK355	SAMEA6800098	Viking Age human sample	ERX4058521	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059736/ERR4059736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059736/VK355.final.bam	e773817f23e4f07094803ee0bda79a54	4061049806	WGS	GENOMIC	RANDOM PCR	ILLUMINA	58026675	3500526211
ERR4059737	VK357	SAMEA6800099	Viking Age human sample	ERX4058522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059737/ERR4059737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059737/VK357.final.bam	34e2d6841746d12ce49d385b0258deea	5195137293	WGS	GENOMIC	RANDOM PCR	ILLUMINA	77152272	4294791186
ERR4059748	VK369	SAMEA6800110	Viking Age human sample	ERX4058533	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059748/ERR4059748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059748/VK369.final.bam	f272f3da6d3aa669b356373703fca259	3667420793	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54655886	3521318670
ERR4059757	VK384	SAMEA6800119	Viking Age human sample	ERX4058542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059757/ERR4059757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059757/VK384.final.bam	7e89f9ff348df78cf3bcacb4294dd067	3775156745	WGS	GENOMIC	RANDOM PCR	ILLUMINA	58745549	3729443896
ERR4059759	VK386	SAMEA6800121	Viking Age human sample	ERX4058544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059759/ERR4059759.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059759/VK386.final.bam	e8c321d2876d06668c184fb4da8f88a6	3634512226	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55926579	3774052524
ERR4059760	VK387	SAMEA6800122	Viking Age human sample	ERX4058545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059760/ERR4059760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059760/VK387.final.bam	eb98fed36f06ec70e341767f8f42d54b	3740560895	WGS	GENOMIC	RANDOM PCR	ILLUMINA	58301850	3378462129
ERR4059764	VK391	SAMEA6800126	Iron Age human sample	ERX4058549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059764/ERR4059764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059764/VK391.final.bam	2779b645e3b31c6845f2ae9b16c7e2f3	1343563344	WGS	GENOMIC	RANDOM PCR	ILLUMINA	21358942	1313616672
ERR4059769	VK396	SAMEA6800131	Viking Age human sample	ERX4058554	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059769/ERR4059769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059769/VK396.final.bam	ad16004e29336831e31daf51331596fb	4229651188	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63157381	3690115140
ERR4059770	VK397	SAMEA6800132	Viking Age human sample	ERX4058555	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059770/ERR4059770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059770/VK397.final.bam	806d2762c51bc6035e3cb5ae6c9048bc	4624565690	WGS	GENOMIC	RANDOM PCR	ILLUMINA	68061948	4241895593
ERR4059771	VK398	SAMEA6800133	Viking Age human sample	ERX4058556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059771/ERR4059771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059771/VK398.final.bam	2580fd234ad284d39448b99a9b2de62d	4393197920	WGS	GENOMIC	RANDOM PCR	ILLUMINA	64187032	3996388559
ERR4059773	VK400	SAMEA6800135	Viking Age human sample	ERX4058558	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059773/ERR4059773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059773/VK400.final.bam	9646082c0349d3da155683af1fd7c3a7	3696787669	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54267215	3299447674
ERR4059777	VK404	SAMEA6800139	Viking Age human sample	ERX4058562	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059777/ERR4059777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059777/VK404.final.bam	02810cde55f31ba70cddbd3a1b0889e0	4756673592	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69560519	4410706094
ERR4059778	VK405	SAMEA6800140	Viking Age human sample	ERX4058563	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059778/ERR4059778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059778/VK405.final.bam	a7022c18ebf1ee54d982e4b7dcdfc3fb	3660109193	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54022293	3181174966
ERR4059780	VK407	SAMEA6800142	Viking Age human sample	ERX4058565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059780/ERR4059780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059780/VK407.final.bam	cffa6e55c825ea6c1d63881354fdb447	834605252	WGS	GENOMIC	RANDOM PCR	ILLUMINA	11205000	721850397
ERR4059781	VK408	SAMEA6800143	Viking Age human sample	ERX4058566	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059781/ERR4059781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059781/VK408.final.bam	55f78b14d0189254e0614c4c99d7406b	669424819	WGS	GENOMIC	RANDOM PCR	ILLUMINA	10350992	512009023
ERR4059783	VK410	SAMEA6800145	Viking Age human sample	ERX4058568	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059783/ERR4059783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059783/VK410.final.bam	5393a741dd3f0d8fc8a3678c976ae81a	457408374	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6301176	398576642
ERR4059789	VK418	SAMEA6800151	Iron Age human sample	ERX4058574	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059789/ERR4059789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059789/VK418.final.bam	53824114bcf0482d59b7b86cee9107d4	3548757159	WGS	GENOMIC	RANDOM PCR	ILLUMINA	57058815	2878222271
ERR4059792	VK421	SAMEA6800154	Viking Age human sample	ERX4058577	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059792/ERR4059792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059792/VK421.final.bam	96c65c69e026f65683bdc60124a84317	44577978	WGS	GENOMIC	RANDOM PCR	ILLUMINA	704789	41057526
ERR4059796	VK426	SAMEA6800158	Viking Age human sample	ERX4058581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059796/ERR4059796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059796/VK426.final.bam	a47a192d51d0f5d53ddb3ad1825ef164	456004236	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6451994	365919411
ERR4059801	VK431	SAMEA6800163	Viking Age human sample	ERX4058586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059801/ERR4059801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059801/VK431.final.bam	640144cf9214a22c6a50dcfda2c57630	856553276	WGS	GENOMIC	RANDOM PCR	ILLUMINA	12331444	775465889
ERR4059803	VK433	SAMEA6800165	Viking Age human sample	ERX4058588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059803/ERR4059803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059803/VK433.final.bam	9a6fe68a3df5ba28f5fb0f3bae8e2293	7558713347	WGS	GENOMIC	RANDOM PCR	ILLUMINA	117862966	6828210599
ERR4059810	VK441	SAMEA6800172	Viking Age human sample	ERX4058595	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059810/ERR4059810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059810/VK441.final.bam	efddb56ea497cca77152011a04b1ea0c	107688687	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1506196	98284180
ERR4059812	VK443	SAMEA6800174	Viking Age human sample	ERX4058597	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059812/ERR4059812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059812/VK443.final.bam	8214bc73655e65ee5453d979f9f68afa	6454637174	WGS	GENOMIC	RANDOM PCR	ILLUMINA	102032525	6524023780
ERR4059814	VK445	SAMEA6800176	Viking Age human sample	ERX4058599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059814/ERR4059814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059814/VK445.final.bam	3aabd8a839e854fcb6a6d78a79acd673	4544399360	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69297034	4220831758
ERR4059818	VK450	SAMEA6800180	Viking Age human sample	ERX4058603	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059818/ERR4059818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059818/VK450.final.bam	c0fc292f47d56cfac727018a8b59ba7c	425412784	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6428562	375414232
ERR4059821	VK454	SAMEA6800183	Viking Age human sample	ERX4058606	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059821/ERR4059821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059821/VK454.final.bam	507a162bf82cc69622a002a7557f0363	840884978	WGS	GENOMIC	RANDOM PCR	ILLUMINA	12768226	762642515
ERR4059824	VK457	SAMEA6800186	Viking Age human sample	ERX4058609	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059824/ERR4059824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059824/VK457.final.bam	4790dfff8f14510b77454ff8680e5d11	667068922	WGS	GENOMIC	RANDOM PCR	ILLUMINA	10023786	581108120
ERR4059826	VK459	SAMEA6800188	Viking Age human sample	ERX4058611	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059826/ERR4059826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059826/VK459.final.bam	458455b8a12de1dcec90120fc3fd0768	671005265	WGS	GENOMIC	RANDOM PCR	ILLUMINA	10140147	583713711
ERR4059827	VK460	SAMEA6800189	Viking Age human sample	ERX4058612	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059827/ERR4059827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059827/VK460.final.bam	8045b4bc6880426510b23c845e6584bb	884014874	WGS	GENOMIC	RANDOM PCR	ILLUMINA	13007978	890440879
ERR4059834	VK468	SAMEA6800196	Viking Age human sample	ERX4058619	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059834/ERR4059834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059834/VK468.final.bam	494c6193059d1aee591ca1f2df440a14	8966199919	WGS	GENOMIC	RANDOM PCR	ILLUMINA	144096997	8773995108
ERR4059836	VK470	SAMEA6800198	Viking Age human sample	ERX4058621	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059836/ERR4059836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059836/VK470.final.bam	d9e75948ba79e17535b38626bbbae4e9	87612402	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1284128	82171815
ERR4059837	VK471	SAMEA6800199	Viking Age human sample	ERX4058622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059837/ERR4059837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059837/VK471.final.bam	c50def84ddc4b29b486266a346b01133	705161211	WGS	GENOMIC	RANDOM PCR	ILLUMINA	10446486	665254680
ERR4059838	VK472	SAMEA6800200	Viking Age human sample	ERX4058623	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059838/ERR4059838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059838/VK472.final.bam	9b2c6cf3ad1bfeaa12b44864b819e32f	212136502	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3144405	199524175
