run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4589277	I11480	SAMEA5607974	Ancient Central and South Asia	ERX4522939	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589277/ERR4589277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589277/I11480.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589277/I11480.MT.bam.bai	13632d5406c9d85a7381bf9d99a3e69f;86c2f547f2ec07971796b4158046f585	32056058;5222408	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	702159	26418657
ERR4589278	I11483	SAMEA5607960	Ancient Central and South Asia	ERX4522940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589278/ERR4589278.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589278/I11483.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589278/I11483.MT.bam.bai	6bad7efd42a0c041298e10b755dafdef;e5a9c4cf648cffae0d472d83521f7838	78191114;5751488	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1615159	67921083
ERR4589281	I8193	SAMEA5607700	Ancient Central and South Asia	ERX4522943		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589281/I8193.MT.bam	a9a7acb7add280dcf88f926ba60e8f55	190268346	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3731211	188465436
ERR4589284	I8503	SAMEA5607679	Ancient Central and South Asia	ERX4522946	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589284/ERR4589284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589284/I8503.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589284/I8503.MT.bam.bai	a78d1bd4bc6593dc6ba513a4f1c7fedc;7282cc69df06ded5758fb81c4c101c68	102617560;5794360	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2187031	90028427
ERR4589288	I8507	SAMEA5607813	Ancient Central and South Asia	ERX4522950		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589288/I8507.MT.bam	803e72a96711e5b66e9ddfe4fa2d5df0	158511796	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3119218	142954069
ERR4589290	I8510	SAMEA5607673	Ancient Central and South Asia	ERX4522952		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589290/I8510.MT.bam	244e0167a167526d1f03632f17b3ee40	251937075	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5244200	222378598
ERR4589300	I8534	SAMEA5607695	Ancient Central and South Asia	ERX4522962	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589300/ERR4589300.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589300/I8534.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589300/I8534.MT.bam.bai	023687a9502ca1517bbe1e3090381092;bcace4d25f47c282fe1bd86aa45725f8	65020566;5685984	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1289535	60791070
ERR4589301	I8724	SAMEA5607965	Ancient Central and South Asia	ERX4522963	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589301/ERR4589301.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589301/I8724.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589301/I8724.MT.bam.bai	0d1e0675f973d02521e6d37ea654de8d;d5f48d2c05aaa793084e87c189e9d7cd	115184045;5810440	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2550786	98670151
ERR4589303	I8726	SAMEA5607972	Ancient Central and South Asia	ERX4522965		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589303/I8726.MT.bam	05333e7ee4edecc9f977e538f0c6933e	352083549	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7356621	328414714
ERR4589305	I8745	SAMEA5607921	Ancient Central and South Asia	ERX4522967		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589305/I8745.MT.bam	28997658b5e04ac3fede647c225bf062	264920157	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4520248	280892586
ERR4589306	I8997	SAMEA5607878	Ancient Central and South Asia	ERX4522968		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589306/I8997.MT.bam	327b4b1c144e326a07dcdf3a6960bd49	809040673	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	16926727	792162416
ERR4589311	I8245	SAMEA5607597	Ancient Central and South Asia	ERX4522973	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589311/ERR4589311.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589311/I8245.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589311/I8245.MT.bam.bai	6ca22aae92fe1051e3cd5537b812f14c;bb826a9d33e246286009fdc1ecd3a3c4	613572677;6105568	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12236128	602273770
ERR4589314	I10411	SAMEA5607718	Ancient Central and South Asia	ERX4522976	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589314/ERR4589314.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589314/I10411.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589314/I10411.MT.bam.bai	eb49acf3e122efc3c57dd2a83de2469e;a6899c488f6ce74b02ce0e66b44da70a	799841;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	21715	1108093
ERR4589428	I0231	SAMEA5608092	Ancient Central and South Asia	ERX4523090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589428/ERR4589428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589428/I0231.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589428/I0231.MT.bam.bai	b0de8108c11cf56f4b6143d1fd309dd0;7c6192882a46627b4924e0a3a317de9e	4332160;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	122648	7633773
ERR4589431	I0246	SAMEA5607926	Ancient Central and South Asia	ERX4523093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589431/ERR4589431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589431/I0246.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589431/I0246.MT.bam.bai	50b537e90da6667e0cfb457ab5b5a7b5;a47fe982ee896dae7864e1772f7329d7	799810;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	15513	1206350
ERR4589432	I0354	SAMEA5608048	Ancient Central and South Asia	ERX4523094	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589432/ERR4589432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589432/I0354.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589432/I0354.MT.bam.bai	5c307884c7fafe16f432a442bb1f063e;fb48f1940af574089e44b8dd1ad1eaab	3307879;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	91060	5327971
ERR4589433	I0358	SAMEA5608039	Ancient Central and South Asia	ERX4523095	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589433/ERR4589433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589433/I0358.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589433/I0358.MT.bam.bai	6ec2ab21122741808441ca731d65c95d;30fa895b667985b8d1fd145978807aa1	2719474;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	85214	5227936
ERR4589440	I0424	SAMEA5608043	Ancient Central and South Asia	ERX4523102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589440/ERR4589440.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589440/I0424.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589440/I0424.MT.bam.bai	31e908a9ed5f3279b766e8224aeaca66;ca76df37775389317efa78d18c4335ac	1747359;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	53735	3305592
ERR4589448	I0940	SAMEA5608022	Ancient Central and South Asia	ERX4523110	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589448/ERR4589448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589448/I0940.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589448/I0940.MT.bam.bai	ff5a0cfabaed81a12d496c6f3f8f4bb5;57ee3b2008efe8af730ebca64aec2e03	1189491;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	30842	1906794
ERR4589452	I0945	SAMEA5607916	Ancient Central and South Asia	ERX4523114	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589452/ERR4589452.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589452/I0945.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589452/I0945.MT.bam.bai	c5ae625923b1681fb0eeb3614b797452;ceefadbca30f429d9b3ffe4a7589cac4	265463;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6341	376494
ERR4589457	I0985	SAMEA5608023	Ancient Central and South Asia	ERX4523119	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589457/ERR4589457.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589457/I0985.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589457/I0985.MT.bam.bai	5607cc5736459a6198d9a649089627ef;397768cda2f7feb361f5d5439f122b0b	334045;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8690	469920
ERR4589458	I0986	SAMEA5608008	Ancient Central and South Asia	ERX4523120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589458/ERR4589458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589458/I0986.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589458/I0986.MT.bam.bai	ca45e5ec2a2b0748e26ecef669140042;f8e7fae144b9897022b48aaf6a916dc2	866974;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	24181	1335327
ERR4589465	I1012	SAMEA5608003	Ancient Central and South Asia	ERX4523127	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589465/ERR4589465.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589465/I1012.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589465/I1012.MT.bam.bai	8d0f820dcea96f0031fc10d1b57ceaf0;17a519787870fa38f98a062b1397af66	469251;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12451	735774
ERR4589467	I1017	SAMEA5608026	Ancient Central and South Asia	ERX4523129	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589467/ERR4589467.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589467/I1017.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589467/I1017.MT.bam.bai	40be651c0230967d19cbc256d4ef0cf2;fd79caad30b88705519fe7ec9bf438f9	2057508;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	59917	3383884
ERR4589469	I1019	SAMEA5608017	Ancient Central and South Asia	ERX4523131	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589469/ERR4589469.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589469/I1019.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589469/I1019.MT.bam.bai	3304c2f89ebf56cf4042158c09f34956;cfa240dfbd5cef4bcfb85211f83face7	1470631;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	42532	2347329
ERR4589474	I1027	SAMEA5608020	Ancient Central and South Asia	ERX4523136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589474/ERR4589474.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589474/I1027.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589474/I1027.MT.bam.bai	7aa9844360690f2c49c3725467038162;af5b4855b1cd4e542ac66521dea1bec2	6145885;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	186445	10121948
ERR4589475	I1028	SAMEA5608034	Ancient Central and South Asia	ERX4523137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589475/ERR4589475.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589475/I1028.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589475/I1028.MT.bam.bai	3491c2e1a2b26f949bfe310baed3c265;b4037c4448b5a2a263c15b67d4fb7537	3582922;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	106184	5935043
ERR4589481	I1057	SAMEA5608030	Ancient Central and South Asia	ERX4523143	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589481/ERR4589481.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589481/I1057.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589481/I1057.MT.bam.bai	ce60bda060d69b1215090030d4f3c7de;f50d20345d6e78f11bb111f28631bb16	164069;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4345	208092
ERR4589483	I1011	SAMEA5608015	Ancient Central and South Asia	ERX4523145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589483/ERR4589483.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589483/I1011.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589483/I1011.MT.bam.bai	f97f71227558856482feb1bfeb62c8a1;5af0a0508f2bda8c02a6acd2a2403b7d	7189424;216	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	217019	12046657
ERR4589489	I1065	SAMEA5608013	Ancient Central and South Asia	ERX4523151	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589489/ERR4589489.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589489/I1065.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589489/I1065.MT.bam.bai	094b54d17452644736d5ab69bd9896a6;57360cfeaf7c09dd3be106236958f910	1652814;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	49491	2720020
ERR4589491	I1084	SAMEA5608006	Ancient Central and South Asia	ERX4523153	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589491/ERR4589491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589491/I1084.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589491/I1084.MT.bam.bai	743b284da3b72b49850fcc4eef10be08;5052612c3a40a5c4874f0820de7da1fa	1899171;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	56980	3123718
ERR4589493	I1088	SAMEA5607999	Ancient Central and South Asia	ERX4523155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589493/ERR4589493.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589493/I1088.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589493/I1088.MT.bam.bai	22cb61eb1e88941030cb763d5a24a26d;14cc595fd9c8e806e6a0b05254f0b0ea	1219727;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	35729	1931670
ERR4589495	I1090	SAMEA5608000	Ancient Central and South Asia	ERX4523157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589495/ERR4589495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589495/I1090.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589495/I1090.MT.bam.bai	d4204eb6ed28bbc990dba569e7a3c708;09c632755fb24e54836f80964f2bbe2c	3085160;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	87164	5197329
ERR4589496	I1781	SAMEA5607714	Ancient Central and South Asia	ERX4523158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589496/ERR4589496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589496/I1781.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589496/I1781.MT.bam.bai	0d4af1485bc747e5ed00855c563b8447;ca5f2cbf801a325db29ddc011768eabd	411543;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11936	616466
ERR4589497	I1782	SAMEA5607702	Ancient Central and South Asia	ERX4523159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589497/ERR4589497.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589497/I1782.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589497/I1782.MT.bam.bai	046489cc74a3a76bcb4172a037299ff0;785639711309b976c38cbbf0f9e72ab2	577888;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	17497	865717
ERR4589498	I1783	SAMEA5607740	Ancient Central and South Asia	ERX4523160	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589498/ERR4589498.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589498/I1783.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589498/I1783.MT.bam.bai	6b4dfb17bcb8e21a3349975ecd71c9f2;c491043c56697079caced161b97503c3	489947;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14222	729741
ERR4589502	I1789	SAMEA5607743	Ancient Central and South Asia	ERX4523164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589502/ERR4589502.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589502/I1789.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589502/I1789.MT.bam.bai	8c0f7e41964e78409a41712cfd4f5c90;1d78346804208dda65838853192ba785	202150;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5788	274212
ERR4589508	I1808	SAMEA5607913	Ancient Central and South Asia	ERX4523170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589508/ERR4589508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589508/I1808.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589508/I1808.MT.bam.bai	0a33180f109513542d6a4fb5968f92a2;d5dd4d24ff22bc3f6cebe336fa6c2c52	181228;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4994	250175
ERR4589510	I1828	SAMEA5607819	Ancient Central and South Asia	ERX4523172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589510/ERR4589510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589510/I1828.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589510/I1828.MT.bam.bai	d2d55e8f705007bb21f1608f2edd5ebe;bbcb6c20078a2eed0ff3e065cfeac131	451506;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	14549	745394
ERR4589511	I1829	SAMEA5607561	Ancient Central and South Asia	ERX4523173	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589511/ERR4589511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589511/I1829.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589511/I1829.MT.bam.bai	1906fe3f6ac8a836d0671135d652d01d;c453548eaa1108e16f88eab98a05e1c8	1629940;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	55915	2872339
ERR4589517	I1944	SAMEA5607666	Ancient Central and South Asia	ERX4523179	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589517/ERR4589517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589517/I1944.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589517/I1944.MT.bam.bai	e8fe009f6fe0df738b8f58287b494fe2;11c27fcd196a6127e5c1c7db7350c64f	62865;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1698	74312
ERR4589521	I1949	SAMEA5607667	Ancient Central and South Asia	ERX4523183	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589521/ERR4589521.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589521/I1949.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589521/I1949.MT.bam.bai	9ebe907a1807d52f001500ecd3b30ae0;579b083f47c74859cda9cd33b1a7644f	192476;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6380	225360
ERR4589522	I1951	SAMEA5607665	Ancient Central and South Asia	ERX4523184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589522/ERR4589522.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589522/I1951.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589522/I1951.MT.bam.bai	9a4525fe223ae455c1af0515d7fee818;ef0bf0ced5ae0eaf27119e5cd8495bd1	183493;128	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6123	219517
ERR4589527	I1985	SAMEA5608083	Ancient Central and South Asia	ERX4523189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589527/ERR4589527.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589527/I1985.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589527/I1985.MT.bam.bai	86232b64aaa358f36350c5c5fbf60028;ce83b5d9cfd564562a3efdbfb355bbe6	351258;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	10713	483816
ERR4589528	I1992	SAMEA5608088	Ancient Central and South Asia	ERX4523190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589528/ERR4589528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589528/I1992.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589528/I1992.MT.bam.bai	7c8987fac06fa5ebbd9607ea6bddca54;c0a43da186c8eb0a8e39604cce975a04	79819;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2123	94301
ERR4589530	I2069	SAMEA5607560	Ancient Central and South Asia	ERX4523192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589530/ERR4589530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589530/I2069.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589530/I2069.MT.bam.bai	964f24834fcdd9629616a348ca27f879;7f780a856a393bb71f8a5728cb362b1c	12875709;312	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	412276	26925963
ERR4589531	I2071	SAMEA5607581	Ancient Central and South Asia	ERX4523193	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589531/ERR4589531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589531/I2071.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589531/I2071.MT.bam.bai	ad26028cd8d1a0143ae3bb502ce2a811;fd938e3e25a71c9d2f87b105ad193859	3305494;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	110655	6663425
ERR4589534	I2116	SAMEA5607710	Ancient Central and South Asia	ERX4523196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589534/ERR4589534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589534/I2116.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589534/I2116.MT.bam.bai	ed957cb6c143d59fdd3621d4a5513031;289701811a58e54016260dce6a203dea	856112;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	25369	1357884
ERR4589541	I2323	SAMEA5607752	Ancient Central and South Asia	ERX4523203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589541/ERR4589541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589541/I2323.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589541/I2323.MT.bam.bai	775af3880df97dd4dfb4c4098edff4bd;9831bb4480a29ecf90bed1aa9a39610f	642385;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	20910	922431
ERR4589542	I2327	SAMEA5607756	Ancient Central and South Asia	ERX4523204	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589542/ERR4589542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589542/I2327.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589542/I2327.MT.bam.bai	0e6c9a6ddc5c0aa88579a317a02acae1;22275002b5c0af96598ec73a7a4e89fa	4951798;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	145918	8926029
ERR4589544	I2335	SAMEA5608070	Ancient Central and South Asia	ERX4523206	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589544/ERR4589544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589544/I2335.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589544/I2335.MT.bam.bai	f43ed265cf92317dcb700a19f3ed3f6a;e439181a2050756ccccabeca1590f9fc	71460;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1807	94297
ERR4589545	I2337	SAMEA5608069	Ancient Central and South Asia	ERX4523207	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589545/ERR4589545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589545/I2337.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589545/I2337.MT.bam.bai	7ce43dff26f6408181eba6b567266c0f;fd1ea05fa8cce9339fa87d107d6876b4	1077038;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	35130	1619740
ERR4589546	I2512	SAMEA5608068	Ancient Central and South Asia	ERX4523208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589546/ERR4589546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589546/I2512.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589546/I2512.MT.bam.bai	641ab02eeaacf760b378ca1973feccea;190710d319ebd3bcaf9de759eb1e8a7e	252179;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8515	315441
ERR4589547	I2513	SAMEA5608063	Ancient Central and South Asia	ERX4523209	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589547/ERR4589547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589547/I2513.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589547/I2513.MT.bam.bai	031cf98e9297eb16960d66db75adab45;a244ee915f2c44bfb923f80fbae11f94	3798111;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	130985	6106917
